Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49
3:00:00,0.075,0.083,0.077,0.075,0.074,0.073,0.077,0.075,0.075,0.075,0.077,0.075,0.074,0.074,0.074,0.073,0.074,0.072,0.075,0.075,0.075,0.077,0.074,0.075,0.076,0.075,0.077,0.08,0.076,0.1,0.078,0.075,0.077,0.076,0.076,0.077,0.082,0.079,0.08,0.082,0.077,0.096,0.077,0.084,0.077,0.094,0.088,0.096
3:20:00,0.075,0.083,0.077,0.075,0.073,0.073,0.077,0.075,0.076,0.075,0.077,0.075,0.075,0.074,0.074,0.073,0.074,0.072,0.075,0.075,0.076,0.078,0.074,0.083,0.076,0.076,0.077,0.08,0.076,0.1,0.078,0.075,0.077,0.076,0.076,0.076,0.083,0.079,0.08,0.083,0.077,0.096,0.078,0.084,0.077,0.094,0.088,0.097
3:40:00,0.075,0.083,0.076,0.075,0.073,0.072,0.077,0.075,0.076,0.075,0.077,0.075,0.074,0.074,0.074,0.074,0.075,0.072,0.074,0.076,0.076,0.078,0.074,0.075,0.076,0.075,0.077,0.08,0.076,0.1,0.077,0.075,0.077,0.076,0.076,0.076,0.083,0.079,0.08,0.084,0.078,0.098,0.078,0.085,0.078,0.094,0.089,0.096
4:00:00,0.076,0.083,0.077,0.075,0.073,0.072,0.077,0.075,0.076,0.075,0.078,0.075,0.074,0.074,0.074,0.074,0.075,0.072,0.075,0.076,0.076,0.078,0.075,0.079,0.076,0.076,0.077,0.08,0.077,0.1,0.077,0.075,0.077,0.076,0.077,0.077,0.083,0.079,0.081,0.084,0.078,0.098,0.078,0.085,0.078,0.095,0.089,0.097
4:20:00,0.075,0.083,0.077,0.075,0.073,0.072,0.077,0.076,0.076,0.075,0.078,0.075,0.075,0.074,0.075,0.074,0.075,0.072,0.075,0.076,0.076,0.078,0.075,0.08,0.076,0.076,0.077,0.08,0.077,0.1,0.077,0.075,0.078,0.076,0.077,0.076,0.083,0.079,0.081,0.084,0.078,0.098,0.078,0.086,0.079,0.095,0.09,0.096
4:40:00,0.075,0.083,0.077,0.075,0.074,0.072,0.077,0.076,0.076,0.075,0.078,0.076,0.075,0.074,0.075,0.074,0.075,0.072,0.075,0.076,0.076,0.078,0.075,0.079,0.077,0.076,0.078,0.08,0.077,0.1,0.076,0.076,0.078,0.077,0.077,0.077,0.083,0.08,0.081,0.084,0.079,0.099,0.079,0.087,0.079,0.095,0.09,0.096
5:00:00,0.075,0.083,0.078,0.075,0.074,0.072,0.077,0.076,0.076,0.075,0.078,0.077,0.074,0.074,0.075,0.074,0.075,0.072,0.075,0.076,0.076,0.078,0.075,0.078,0.077,0.076,0.078,0.081,0.077,0.1,0.076,0.076,0.078,0.077,0.077,0.077,0.084,0.08,0.081,0.085,0.079,0.098,0.079,0.087,0.079,0.096,0.091,0.096
5:20:00,0.075,0.083,0.078,0.076,0.073,0.072,0.078,0.075,0.076,0.076,0.078,0.076,0.075,0.074,0.075,0.074,0.075,0.072,0.075,0.076,0.076,0.078,0.075,0.078,0.077,0.076,0.078,0.081,0.077,0.1,0.076,0.076,0.079,0.077,0.077,0.077,0.084,0.08,0.082,0.086,0.08,0.099,0.08,0.087,0.08,0.097,0.091,0.1
5:40:00,0.076,0.084,0.078,0.076,0.074,0.072,0.077,0.076,0.076,0.076,0.079,0.077,0.075,0.074,0.075,0.074,0.076,0.072,0.075,0.076,0.077,0.079,0.076,0.076,0.077,0.077,0.078,0.081,0.078,0.1,0.076,0.076,0.079,0.078,0.078,0.078,0.084,0.081,0.082,0.086,0.08,0.097,0.081,0.088,0.081,0.098,0.092,0.099
6:00:00,0.076,0.084,0.078,0.076,0.074,0.072,0.078,0.076,0.076,0.076,0.078,0.076,0.075,0.075,0.075,0.074,0.075,0.072,0.075,0.076,0.077,0.078,0.075,0.081,0.077,0.076,0.078,0.081,0.077,0.099,0.076,0.076,0.079,0.078,0.077,0.077,0.085,0.081,0.082,0.086,0.08,0.096,0.081,0.089,0.082,0.097,0.092,0.1
6:20:00,0.076,0.084,0.077,0.076,0.074,0.072,0.078,0.076,0.076,0.076,0.079,0.075,0.075,0.075,0.075,0.075,0.076,0.072,0.075,0.076,0.077,0.079,0.076,0.078,0.077,0.077,0.078,0.081,0.078,0.099,0.076,0.077,0.079,0.078,0.078,0.077,0.085,0.082,0.083,0.086,0.081,0.097,0.082,0.09,0.082,0.099,0.093,0.099
6:40:00,0.076,0.084,0.078,0.076,0.074,0.072,0.078,0.076,0.076,0.076,0.079,0.074,0.075,0.075,0.075,0.074,0.076,0.072,0.075,0.076,0.077,0.079,0.076,0.077,0.078,0.077,0.079,0.081,0.078,0.099,0.076,0.078,0.08,0.078,0.078,0.077,0.085,0.082,0.083,0.087,0.082,0.098,0.083,0.09,0.083,0.099,0.094,0.098
7:00:00,0.076,0.084,0.078,0.076,0.075,0.072,0.078,0.076,0.077,0.076,0.079,0.074,0.075,0.075,0.076,0.075,0.076,0.072,0.076,0.077,0.078,0.079,0.076,0.077,0.078,0.077,0.079,0.082,0.078,0.099,0.077,0.078,0.08,0.078,0.078,0.077,0.086,0.083,0.084,0.087,0.082,0.098,0.084,0.092,0.084,0.1,0.095,0.098
7:20:00,0.076,0.084,0.078,0.076,0.075,0.072,0.078,0.077,0.077,0.076,0.079,0.075,0.075,0.076,0.076,0.075,0.076,0.072,0.076,0.077,0.078,0.079,0.076,0.075,0.078,0.077,0.079,0.082,0.078,0.099,0.077,0.078,0.081,0.079,0.078,0.077,0.086,0.083,0.084,0.087,0.082,0.096,0.085,0.092,0.085,0.101,0.096,0.099
7:40:00,0.076,0.084,0.078,0.077,0.075,0.072,0.078,0.077,0.077,0.077,0.08,0.075,0.076,0.076,0.076,0.075,0.076,0.072,0.076,0.077,0.078,0.079,0.076,0.076,0.078,0.078,0.079,0.082,0.078,0.099,0.077,0.078,0.081,0.079,0.08,0.077,0.087,0.083,0.085,0.088,0.083,0.097,0.086,0.093,0.086,0.101,0.097,0.098
8:00:00,0.077,0.085,0.078,0.077,0.075,0.072,0.078,0.077,0.077,0.077,0.08,0.075,0.075,0.076,0.076,0.076,0.077,0.072,0.076,0.078,0.078,0.08,0.077,0.08,0.079,0.078,0.08,0.082,0.079,0.099,0.078,0.079,0.081,0.079,0.081,0.077,0.087,0.084,0.085,0.088,0.084,0.097,0.087,0.095,0.087,0.102,0.098,0.097
8:20:00,0.076,0.085,0.079,0.077,0.075,0.072,0.079,0.077,0.077,0.077,0.08,0.075,0.076,0.076,0.076,0.075,0.077,0.072,0.076,0.077,0.078,0.08,0.077,0.078,0.079,0.078,0.08,0.082,0.079,0.099,0.078,0.079,0.082,0.079,0.081,0.077,0.088,0.084,0.085,0.088,0.084,0.096,0.088,0.095,0.087,0.103,0.098,0.096
8:40:00,0.077,0.085,0.079,0.077,0.075,0.072,0.078,0.077,0.077,0.077,0.08,0.075,0.075,0.076,0.076,0.076,0.077,0.072,0.076,0.078,0.078,0.08,0.077,0.078,0.079,0.078,0.08,0.083,0.079,0.099,0.078,0.079,0.082,0.08,0.08,0.077,0.088,0.084,0.086,0.089,0.084,0.098,0.088,0.096,0.088,0.104,0.099,0.096
9:00:00,0.076,0.085,0.079,0.077,0.076,0.072,0.079,0.077,0.078,0.077,0.081,0.074,0.076,0.077,0.077,0.076,0.077,0.072,0.076,0.078,0.079,0.08,0.077,0.077,0.079,0.078,0.08,0.083,0.079,0.099,0.078,0.079,0.082,0.08,0.08,0.077,0.088,0.085,0.086,0.089,0.085,0.098,0.09,0.096,0.089,0.105,0.1,0.095
9:20:00,0.077,0.085,0.079,0.077,0.075,0.072,0.079,0.077,0.078,0.078,0.081,0.075,0.076,0.076,0.077,0.076,0.077,0.072,0.076,0.078,0.079,0.08,0.077,0.077,0.079,0.079,0.08,0.083,0.08,0.099,0.079,0.079,0.082,0.08,0.08,0.077,0.088,0.085,0.086,0.09,0.085,0.097,0.09,0.097,0.089,0.105,0.1,0.096
9:40:00,0.077,0.085,0.079,0.077,0.076,0.072,0.079,0.077,0.078,0.077,0.08,0.074,0.076,0.077,0.077,0.076,0.077,0.072,0.077,0.078,0.079,0.08,0.077,0.076,0.079,0.079,0.08,0.083,0.08,0.099,0.079,0.079,0.083,0.08,0.08,0.077,0.089,0.086,0.087,0.09,0.085,0.099,0.091,0.098,0.09,0.106,0.101,0.096
10:00:00,0.077,0.085,0.079,0.078,0.076,0.072,0.079,0.077,0.077,0.078,0.081,0.074,0.076,0.077,0.076,0.076,0.078,0.072,0.077,0.078,0.079,0.08,0.077,0.074,0.079,0.079,0.08,0.083,0.08,0.099,0.079,0.079,0.083,0.08,0.08,0.077,0.089,0.086,0.092,0.09,0.086,0.099,0.092,0.099,0.091,0.107,0.102,0.095
10:20:00,0.077,0.085,0.079,0.077,0.076,0.072,0.079,0.078,0.078,0.077,0.08,0.075,0.076,0.077,0.077,0.076,0.077,0.071,0.076,0.078,0.079,0.08,0.077,0.074,0.079,0.079,0.08,0.083,0.08,0.099,0.079,0.079,0.083,0.08,0.08,0.077,0.089,0.086,0.091,0.09,0.086,0.098,0.093,0.1,0.092,0.107,0.102,0.095
10:40:00,0.077,0.086,0.08,0.078,0.076,0.072,0.079,0.077,0.077,0.077,0.08,0.075,0.076,0.077,0.076,0.076,0.077,0.072,0.077,0.078,0.079,0.08,0.077,0.076,0.08,0.079,0.08,0.084,0.08,0.099,0.079,0.079,0.083,0.08,0.081,0.076,0.09,0.086,0.091,0.091,0.086,0.096,0.094,0.101,0.092,0.108,0.103,0.096
11:00:00,0.077,0.086,0.08,0.078,0.076,0.072,0.079,0.077,0.078,0.077,0.08,0.075,0.076,0.077,0.077,0.077,0.078,0.072,0.077,0.078,0.08,0.08,0.077,0.074,0.08,0.079,0.08,0.084,0.08,0.099,0.079,0.08,0.083,0.081,0.081,0.076,0.09,0.087,0.091,0.091,0.086,0.095,0.094,0.102,0.093,0.109,0.104,0.095
11:20:00,0.077,0.086,0.08,0.077,0.076,0.072,0.079,0.078,0.078,0.077,0.08,0.075,0.076,0.077,0.077,0.076,0.077,0.072,0.077,0.078,0.079,0.08,0.077,0.074,0.08,0.079,0.08,0.083,0.08,0.099,0.079,0.079,0.083,0.081,0.081,0.076,0.09,0.087,0.092,0.092,0.087,0.096,0.095,0.103,0.094,0.109,0.105,0.095
11:40:00,0.078,0.086,0.08,0.078,0.076,0.072,0.079,0.077,0.077,0.077,0.08,0.075,0.076,0.076,0.077,0.076,0.077,0.071,0.076,0.078,0.079,0.08,0.077,0.074,0.08,0.079,0.08,0.084,0.08,0.099,0.079,0.08,0.083,0.081,0.081,0.075,0.09,0.087,0.088,0.092,0.087,0.095,0.096,0.103,0.095,0.11,0.105,0.095
12:00:00,0.078,0.086,0.08,0.078,0.076,0.072,0.079,0.078,0.078,0.077,0.08,0.075,0.076,0.076,0.077,0.076,0.077,0.071,0.077,0.078,0.079,0.08,0.077,0.074,0.08,0.079,0.08,0.084,0.08,0.099,0.079,0.08,0.083,0.081,0.081,0.076,0.091,0.088,0.088,0.092,0.087,0.096,0.097,0.104,0.096,0.111,0.106,0.095
12:20:00,0.077,0.086,0.08,0.078,0.076,0.072,0.079,0.078,0.078,0.078,0.081,0.075,0.076,0.076,0.077,0.076,0.078,0.072,0.077,0.078,0.079,0.081,0.078,0.074,0.08,0.079,0.08,0.083,0.08,0.099,0.079,0.08,0.084,0.081,0.081,0.076,0.091,0.088,0.089,0.093,0.088,0.096,0.098,0.106,0.097,0.112,0.108,0.095
12:40:00,0.078,0.086,0.08,0.078,0.076,0.072,0.079,0.078,0.078,0.077,0.081,0.075,0.076,0.076,0.077,0.076,0.077,0.071,0.077,0.079,0.08,0.081,0.078,0.075,0.08,0.079,0.081,0.083,0.08,0.099,0.08,0.08,0.084,0.081,0.081,0.076,0.092,0.088,0.089,0.093,0.088,0.096,0.099,0.107,0.098,0.113,0.108,0.096
13:00:00,0.077,0.086,0.08,0.078,0.076,0.072,0.079,0.077,0.078,0.078,0.081,0.074,0.076,0.076,0.077,0.076,0.078,0.072,0.076,0.078,0.08,0.081,0.078,0.075,0.08,0.079,0.081,0.084,0.08,0.099,0.08,0.08,0.084,0.081,0.081,0.075,0.092,0.088,0.09,0.093,0.089,0.096,0.1,0.108,0.099,0.114,0.11,0.096
13:20:00,0.078,0.086,0.08,0.078,0.076,0.071,0.079,0.078,0.078,0.078,0.081,0.075,0.076,0.076,0.077,0.077,0.077,0.072,0.076,0.079,0.08,0.081,0.078,0.075,0.08,0.079,0.081,0.084,0.08,0.099,0.08,0.08,0.084,0.081,0.081,0.076,0.092,0.089,0.09,0.094,0.089,0.096,0.101,0.109,0.1,0.115,0.111,0.095
13:40:00,0.077,0.086,0.079,0.078,0.076,0.071,0.079,0.078,0.078,0.078,0.081,0.075,0.076,0.076,0.077,0.077,0.078,0.072,0.076,0.079,0.08,0.081,0.078,0.075,0.08,0.079,0.081,0.083,0.08,0.099,0.08,0.08,0.084,0.081,0.081,0.075,0.092,0.089,0.09,0.094,0.089,0.096,0.103,0.111,0.101,0.116,0.112,0.096
14:00:00,0.077,0.086,0.08,0.078,0.076,0.071,0.079,0.077,0.078,0.078,0.081,0.075,0.076,0.076,0.077,0.076,0.077,0.071,0.076,0.078,0.08,0.08,0.077,0.075,0.08,0.079,0.081,0.084,0.08,0.099,0.08,0.08,0.084,0.081,0.081,0.076,0.093,0.09,0.091,0.094,0.089,0.096,0.104,0.112,0.102,0.117,0.113,0.095
14:20:00,0.077,0.086,0.08,0.078,0.076,0.072,0.079,0.078,0.078,0.078,0.081,0.075,0.076,0.076,0.077,0.077,0.078,0.071,0.077,0.079,0.08,0.081,0.078,0.075,0.08,0.08,0.081,0.084,0.081,0.099,0.08,0.08,0.085,0.082,0.082,0.076,0.093,0.09,0.091,0.095,0.09,0.096,0.105,0.113,0.104,0.119,0.114,0.095
14:40:00,0.078,0.087,0.08,0.078,0.077,0.072,0.08,0.078,0.078,0.078,0.081,0.076,0.077,0.077,0.077,0.077,0.078,0.072,0.077,0.079,0.08,0.081,0.078,0.075,0.08,0.08,0.081,0.084,0.08,0.099,0.08,0.08,0.085,0.081,0.082,0.076,0.094,0.091,0.092,0.096,0.091,0.096,0.107,0.114,0.106,0.12,0.116,0.095
15:00:00,0.078,0.087,0.08,0.078,0.077,0.072,0.08,0.078,0.078,0.078,0.081,0.075,0.077,0.077,0.077,0.077,0.078,0.071,0.077,0.079,0.081,0.081,0.078,0.075,0.08,0.08,0.081,0.084,0.081,0.099,0.08,0.081,0.085,0.082,0.082,0.076,0.094,0.091,0.092,0.096,0.091,0.096,0.108,0.116,0.107,0.121,0.117,0.095
15:20:00,0.078,0.087,0.08,0.078,0.076,0.072,0.08,0.078,0.078,0.078,0.082,0.075,0.077,0.077,0.077,0.077,0.078,0.072,0.077,0.079,0.08,0.081,0.078,0.075,0.08,0.08,0.081,0.084,0.081,0.099,0.08,0.081,0.085,0.082,0.082,0.076,0.094,0.092,0.093,0.097,0.092,0.096,0.11,0.117,0.108,0.123,0.119,0.095
15:40:00,0.078,0.087,0.081,0.079,0.077,0.072,0.079,0.078,0.078,0.078,0.082,0.075,0.077,0.076,0.077,0.077,0.078,0.072,0.077,0.079,0.081,0.081,0.078,0.075,0.081,0.08,0.081,0.084,0.081,0.099,0.081,0.081,0.086,0.082,0.082,0.076,0.095,0.092,0.093,0.097,0.092,0.096,0.111,0.119,0.109,0.124,0.12,0.095
16:00:00,0.078,0.087,0.08,0.079,0.077,0.072,0.08,0.078,0.078,0.078,0.081,0.075,0.077,0.077,0.077,0.077,0.078,0.071,0.077,0.079,0.081,0.081,0.078,0.075,0.081,0.08,0.081,0.084,0.081,0.099,0.081,0.081,0.085,0.082,0.082,0.076,0.095,0.092,0.093,0.098,0.092,0.095,0.112,0.12,0.111,0.125,0.121,0.095
16:20:00,0.078,0.087,0.082,0.079,0.077,0.072,0.08,0.078,0.078,0.079,0.082,0.075,0.077,0.077,0.077,0.077,0.078,0.072,0.077,0.079,0.081,0.082,0.078,0.076,0.081,0.08,0.081,0.084,0.081,0.099,0.081,0.081,0.086,0.082,0.082,0.075,0.096,0.093,0.094,0.098,0.093,0.096,0.114,0.121,0.112,0.127,0.123,0.096
16:40:00,0.078,0.087,0.081,0.079,0.077,0.071,0.08,0.078,0.078,0.079,0.082,0.075,0.077,0.077,0.077,0.078,0.078,0.071,0.077,0.079,0.081,0.082,0.078,0.076,0.081,0.081,0.081,0.085,0.081,0.099,0.081,0.082,0.086,0.082,0.082,0.076,0.096,0.093,0.094,0.099,0.094,0.096,0.115,0.123,0.114,0.128,0.124,0.095
17:00:00,0.079,0.087,0.081,0.079,0.077,0.072,0.08,0.079,0.079,0.079,0.082,0.075,0.077,0.077,0.078,0.078,0.078,0.071,0.077,0.08,0.081,0.082,0.078,0.076,0.081,0.08,0.081,0.085,0.081,0.098,0.081,0.082,0.086,0.083,0.082,0.075,0.097,0.094,0.095,0.099,0.094,0.095,0.117,0.125,0.115,0.13,0.125,0.095
17:20:00,0.078,0.087,0.081,0.079,0.077,0.071,0.08,0.079,0.078,0.079,0.083,0.075,0.077,0.077,0.077,0.078,0.079,0.071,0.077,0.08,0.081,0.082,0.078,0.076,0.081,0.081,0.081,0.085,0.081,0.098,0.081,0.082,0.086,0.083,0.082,0.075,0.097,0.095,0.096,0.1,0.095,0.096,0.118,0.126,0.116,0.131,0.127,0.096
17:40:00,0.078,0.088,0.082,0.079,0.077,0.071,0.08,0.079,0.079,0.079,0.083,0.075,0.078,0.077,0.078,0.079,0.079,0.071,0.078,0.08,0.082,0.082,0.078,0.076,0.082,0.081,0.082,0.085,0.082,0.098,0.082,0.082,0.087,0.083,0.083,0.076,0.098,0.095,0.096,0.1,0.095,0.098,0.12,0.128,0.118,0.132,0.129,0.098
18:00:00,0.079,0.088,0.082,0.079,0.077,0.072,0.08,0.079,0.079,0.079,0.083,0.075,0.077,0.077,0.078,0.08,0.079,0.071,0.078,0.08,0.082,0.082,0.078,0.076,0.082,0.081,0.082,0.085,0.082,0.098,0.082,0.082,0.087,0.083,0.083,0.076,0.098,0.096,0.097,0.101,0.096,0.096,0.122,0.129,0.12,0.134,0.13,0.098
18:20:00,0.079,0.088,0.082,0.079,0.076,0.071,0.08,0.08,0.079,0.08,0.083,0.075,0.078,0.077,0.078,0.08,0.08,0.071,0.078,0.081,0.082,0.082,0.079,0.076,0.082,0.082,0.082,0.085,0.082,0.098,0.082,0.083,0.087,0.084,0.083,0.076,0.098,0.096,0.097,0.102,0.097,0.096,0.123,0.131,0.121,0.135,0.132,0.099
18:40:00,0.078,0.087,0.082,0.079,0.077,0.071,0.081,0.079,0.079,0.08,0.083,0.075,0.078,0.077,0.078,0.08,0.08,0.071,0.078,0.081,0.082,0.083,0.078,0.077,0.083,0.082,0.082,0.085,0.082,0.098,0.082,0.083,0.088,0.084,0.083,0.075,0.099,0.097,0.098,0.102,0.097,0.096,0.124,0.132,0.122,0.137,0.133,0.097
19:00:00,0.078,0.088,0.082,0.08,0.077,0.072,0.081,0.08,0.079,0.08,0.083,0.075,0.079,0.078,0.078,0.08,0.08,0.071,0.079,0.081,0.083,0.083,0.079,0.077,0.083,0.083,0.082,0.086,0.083,0.098,0.083,0.084,0.089,0.085,0.084,0.076,0.1,0.098,0.098,0.103,0.098,0.095,0.126,0.134,0.124,0.138,0.134,0.095
19:20:00,0.078,0.087,0.082,0.079,0.077,0.071,0.081,0.08,0.08,0.08,0.083,0.075,0.079,0.078,0.079,0.08,0.081,0.071,0.078,0.082,0.083,0.083,0.079,0.076,0.083,0.083,0.082,0.086,0.083,0.098,0.083,0.084,0.089,0.084,0.083,0.076,0.1,0.098,0.099,0.104,0.098,0.098,0.127,0.135,0.126,0.14,0.136,0.095
19:40:00,0.078,0.088,0.082,0.08,0.077,0.071,0.081,0.08,0.079,0.08,0.083,0.075,0.079,0.079,0.079,0.08,0.081,0.071,0.079,0.083,0.084,0.084,0.079,0.076,0.084,0.083,0.082,0.086,0.083,0.098,0.084,0.084,0.09,0.085,0.084,0.075,0.101,0.099,0.1,0.104,0.099,0.095,0.129,0.137,0.127,0.141,0.137,0.095
20:00:00,0.079,0.088,0.082,0.08,0.077,0.072,0.081,0.08,0.08,0.08,0.083,0.075,0.079,0.079,0.08,0.08,0.081,0.071,0.08,0.084,0.085,0.084,0.079,0.076,0.085,0.084,0.083,0.087,0.084,0.098,0.085,0.085,0.091,0.086,0.085,0.076,0.102,0.1,0.101,0.105,0.1,0.096,0.13,0.139,0.129,0.142,0.139,0.095
20:20:00,0.079,0.087,0.082,0.08,0.077,0.071,0.081,0.079,0.079,0.08,0.083,0.075,0.08,0.08,0.08,0.08,0.081,0.071,0.08,0.084,0.085,0.085,0.08,0.076,0.086,0.085,0.083,0.087,0.084,0.098,0.084,0.086,0.091,0.086,0.085,0.076,0.102,0.101,0.101,0.106,0.101,0.096,0.132,0.139,0.13,0.144,0.14,0.095
20:40:00,0.078,0.087,0.082,0.08,0.077,0.071,0.081,0.08,0.08,0.08,0.083,0.075,0.08,0.079,0.08,0.08,0.081,0.071,0.081,0.085,0.086,0.086,0.08,0.076,0.087,0.086,0.083,0.087,0.085,0.098,0.085,0.086,0.092,0.087,0.085,0.075,0.103,0.101,0.102,0.107,0.102,0.095,0.133,0.141,0.131,0.145,0.142,0.095
21:00:00,0.078,0.088,0.081,0.08,0.077,0.071,0.081,0.08,0.08,0.079,0.082,0.075,0.079,0.079,0.08,0.08,0.081,0.071,0.081,0.085,0.087,0.087,0.08,0.076,0.088,0.087,0.083,0.088,0.086,0.098,0.086,0.087,0.093,0.088,0.086,0.075,0.104,0.102,0.103,0.107,0.103,0.095,0.134,0.142,0.133,0.146,0.143,0.095
21:20:00,0.079,0.088,0.082,0.08,0.078,0.072,0.081,0.08,0.079,0.08,0.083,0.075,0.08,0.08,0.08,0.08,0.081,0.071,0.082,0.085,0.088,0.088,0.081,0.076,0.089,0.088,0.084,0.089,0.087,0.098,0.087,0.089,0.095,0.089,0.087,0.076,0.105,0.104,0.104,0.109,0.104,0.095,0.136,0.144,0.135,0.148,0.145,0.095
21:40:00,0.079,0.088,0.082,0.079,0.077,0.071,0.081,0.08,0.08,0.08,0.083,0.075,0.079,0.079,0.08,0.08,0.081,0.071,0.083,0.085,0.087,0.087,0.081,0.076,0.09,0.089,0.084,0.089,0.087,0.097,0.088,0.089,0.096,0.09,0.087,0.075,0.105,0.104,0.105,0.109,0.104,0.095,0.137,0.146,0.136,0.149,0.146,0.095
22:00:00,0.079,0.088,0.081,0.08,0.077,0.072,0.081,0.08,0.08,0.08,0.083,0.075,0.08,0.079,0.081,0.08,0.081,0.071,0.083,0.085,0.088,0.087,0.083,0.076,0.092,0.091,0.085,0.091,0.089,0.098,0.089,0.091,0.098,0.091,0.088,0.076,0.107,0.106,0.107,0.111,0.106,0.095,0.139,0.148,0.138,0.151,0.148,0.095
22:20:00,0.079,0.088,0.082,0.08,0.078,0.072,0.081,0.08,0.08,0.08,0.083,0.076,0.08,0.08,0.08,0.08,0.081,0.071,0.083,0.085,0.087,0.088,0.083,0.076,0.093,0.092,0.086,0.091,0.09,0.098,0.09,0.093,0.1,0.093,0.089,0.075,0.108,0.107,0.108,0.112,0.107,0.095,0.14,0.149,0.14,0.152,0.15,0.095
